Release Artist;Release Title;Release Type;UPC;ISRC;Grid;Vendor;Country of Sale;Country Code;Delivery Type;Delivery Format;Net Units;Net Payable
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;GERMANY;DE;Stream;;13  ;$0,01
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;GERMANY;DE;Stream;;5  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;DENMARK;DK;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;DOMINICA;DM;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;DOMINICA;DM;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;DOMINICAN REPUBLIC;DO;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;DOMINICAN REPUBLIC;DO;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;ALGERIA;DZ;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;ALGERIA;DZ;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;SPAIN;ES;Stream;;3  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;SPAIN;ES;Stream;;8  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;SPAIN;ES;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;SPAIN;ES;Stream;;4  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;SPAIN;ES;Stream;;8  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;FRANCE;FR;Stream;;4  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;UNITED KINGDOM;GB;Stream;;4  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;UNITED KINGDOM;GB;Stream;;4  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;UNITED KINGDOM;GB;Stream;;12  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;UNITED KINGDOM;GB;Stream;;13  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;GRENADA;GD;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;GRENADA;GD;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;GUYANA;GY;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;GUYANA;GY;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;HONG KONG;HK;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;JAMAICA;JM;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;JAPAN;JP;Stream;;12  ;$0,03
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;JAPAN;JP;Stream;;7  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;JAPAN;JP;Stream;;15  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;KENYA;KE;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;KENYA;KE;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;MOROCCO;MA;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;MOROCCO;MA;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;MARTINIQUE;MQ;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;MARTINIQUE;MQ;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;MEXICO;MX;Stream;;4  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;MEXICO;MX;Stream;;8  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;MEXICO;MX;Stream;;3  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;MEXICO;MX;Stream;;7  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;MEXICO;MX;Stream;;10  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;NIGERIA;NG;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;NIGERIA;NG;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;NETHERLANDS;NL;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;NETHERLANDS;NL;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;NETHERLANDS;NL;Stream;;3  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;FRENCH POLYNESIA;PF;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;FRENCH POLYNESIA;PF;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;POLAND;PL;Stream;;3  ;$0,01
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;RUSSIAN FEDERATION;RU;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;RUSSIAN FEDERATION;RU;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;SENEGAL;SN;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;SENEGAL;SN;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;SURINAME;SR;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;SURINAME;SR;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;THAILAND;TH;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;THAILAND;TH;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;TRINIDAD AND TOBAGO;TT;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;TRINIDAD AND TOBAGO;TT;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;TANZANIA, UNITED REPUBLIC OF;TZ;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;TANZANIA, UNITED REPUBLIC OF;TZ;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;UNITED STATES;US;Stream;;15  ;$0,05
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;UNITED STATES;US;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;UNITED STATES;US;Stream;;4  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;UNITED STATES;US;Stream;;19  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;UNITED STATES;US;Stream;;21  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;VENEZUELA, BOLIVARIAN REPUBLIC OF;VE;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;VENEZUELA, BOLIVARIAN REPUBLIC OF;VE;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;VENEZUELA, BOLIVARIAN REPUBLIC OF;VE;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;VENEZUELA, BOLIVARIAN REPUBLIC OF;VE;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;SOUTH AFRICA;ZA;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;SOUTH AFRICA;ZA;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube Red;UNITED STATES;US;Stream;Stream - Audio-Visual - Partner-provided;1  ;$0,01
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube Red;UNITED STATES;US;Stream;Stream - Audio-Visual - Partner-provided;1  ;$0,01
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Apple Music;UNITED KINGDOM;GB;Stream;Stream;3  ;$0,02
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Apple Music;UNITED KINGDOM;GB;Stream;Stream;1  ;$0,02
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Apple Music;UNITED KINGDOM;GB;Stream;Stream;1  ;$0,01
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Apple Music;UNITED KINGDOM;GB;Stream;Stream;7  ;$0,10
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Apple Music;UNITED KINGDOM;GB;Stream;Stream;2  ;$0,03
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Apple Music;JAPAN;JP;Stream;Stream;1  ;$0,01
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Apple Music;UNITED STATES;US;Stream;Stream;5  ;$0,04
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Google Subscription;UNITED KINGDOM;GB;Stream;MOBILE - Stream;7  ;$0,07
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Google Subscription;UNITED KINGDOM;GB;Stream;MOBILE - Stream;1  ;$0,01
